"ID","Choice_set","Sex","Habit","Salary","Age","Price","Label","Carbon","Utility","Choice"
261,1,1,1,1,61,2.5,1,1,5.18180931098161,1
261,2,1,1,1,61,3.5,1,0,-1.77888659530004,0
261,2,1,1,1,61,3,1,1,5.60319537672892,1
261,3,1,1,1,61,2.5,0,0,-3.3431085909114,0
261,3,1,1,1,61,1.5,0,1,8.27639851205644,1
261,4,1,1,1,61,4.5,1,1,1.73204742935965,0
261,4,1,1,1,61,2.5,0,1,8.97224228329851,1
261,5,1,1,1,61,3.5,1,1,9.33170347109416,1
261,5,1,1,1,61,2,1,0,1.37396400659324,0
261,6,1,1,1,61,2.5,1,0,-0.451646092752083,0
261,6,1,1,1,61,4,0,0,-8.07732457074456,0
261,7,1,1,1,61,3,0,1,8.04103872992895,0
261,7,1,1,1,61,1.5,1,1,9.28213153697995,1
261,8,1,1,1,61,4,0,1,4.79019875725938,1
261,8,1,1,1,61,1.5,1,0,2.65071686799721,0
261,9,1,1,1,61,4,1,1,3.55754050202715,1
261,9,1,1,1,61,4.5,0,1,3.35686928777459,0
261,10,1,1,1,61,3.5,0,0,-7.26121650618379,0
261,10,1,1,1,61,2,1,1,7.54437271175022,1
261,11,1,1,1,61,1.5,0,0,-2.59283348176152,0
261,11,1,1,1,61,2,0,1,8.2553583786342,1
261,12,1,1,1,61,3.5,0,1,5.86610668608826,1
261,12,1,1,1,61,3,1,0,0.722824497471219,0
261,13,1,1,1,61,3,0,0,-6.79751166417775,0
261,13,1,1,1,61,4.5,0,0,-9.68191471642307,0
261,14,1,1,1,61,4.5,1,0,0.0933957970961359,0
261,14,1,1,1,61,4,1,0,0.11965622561431,1
262,1,0,0,3,39,2,0,0,-1.47673636546571,0
262,1,0,0,3,39,2.5,1,1,9.93231202169446,1
262,2,0,0,3,39,3.5,1,0,3.64821893658422,0
262,2,0,0,3,39,3,1,1,9.58626178105479,1
262,3,0,0,3,39,2.5,0,0,2.55128682871055,0
262,3,0,0,3,39,1.5,0,1,11.5231719386224,1
262,4,0,0,3,39,4.5,1,1,6.67306117231284,0
262,4,0,0,3,39,2.5,0,1,10.2238715142625,1
262,5,0,0,3,39,3.5,1,1,10.2386412603662,1
262,5,0,0,3,39,2,1,0,6.91774400206401,0
262,6,0,0,3,39,2.5,1,0,3.44214142465071,1
262,6,0,0,3,39,4,0,0,-2.79315598222146,0
262,7,0,0,3,39,3,0,1,6.8829588488753,0
262,7,0,0,3,39,1.5,1,1,12.0260973245301,1
262,8,0,0,3,39,4,0,1,6.21681809888405,1
262,8,0,0,3,39,1.5,1,0,6.05480493217081,0
262,9,0,0,3,39,4,1,1,7.51638137004065,1
262,9,0,0,3,39,4.5,0,1,4.66879580786871,0
262,10,0,0,3,39,3.5,0,0,-2.7553385121189,0
262,10,0,0,3,39,2,1,1,12.0586884807325,1
262,11,0,0,3,39,1.5,0,0,1.55917285049738,0
262,11,0,0,3,39,2,0,1,14.3287407817227,1
262,12,0,0,3,39,3.5,0,1,7.47713566436916,1
262,12,0,0,3,39,3,1,0,2.59938491583539,0
262,13,0,0,3,39,3,0,0,-3.3186300579069,0
262,13,0,0,3,39,4.5,0,0,-6.45011937200219,0
262,14,0,0,3,39,4.5,1,0,-0.747410050033962,0
262,14,0,0,3,39,4,1,0,2.13645661598794,1
263,1,1,1,6,48,2,0,0,3.25173845192252,0
263,1,1,1,6,48,2.5,1,1,10.5990969891174,1
263,2,1,1,6,48,3.5,1,0,3.52960827872755,0
263,2,1,1,6,48,3,1,1,10.8755852549743,1
263,3,1,1,6,48,2.5,0,0,2.8148402361136,0
263,3,1,1,6,48,1.5,0,1,11.4658916776032,1
263,4,1,1,6,48,4.5,1,1,8.03110953862193,0
263,4,1,1,6,48,2.5,0,1,11.6190125333921,1
263,5,1,1,6,48,3.5,1,1,10.0852531675313,1
263,5,1,1,6,48,2,1,0,9.14422537166734,0
263,6,1,1,6,48,2.5,1,0,5.93710966831037,1
263,6,1,1,6,48,4,0,0,0.434145137473398,0
263,7,1,1,6,48,3,0,1,8.92481059688269,0
263,7,1,1,6,48,1.5,1,1,12.2773359567603,1
263,8,1,1,6,48,4,0,1,7.3941013338146,0
263,8,1,1,6,48,1.5,1,0,9.0494270475601,1
263,9,1,1,6,48,4,1,1,11.8157868362258,1
263,9,1,1,6,48,4.5,0,1,6.60807156135055,0
263,10,1,1,6,48,3.5,0,0,0.937007529163303,0
263,10,1,1,6,48,2,1,1,11.8675048906966,1
263,11,1,1,6,48,1.5,0,0,3.84857693037781,0
263,11,1,1,6,48,2,0,1,9.62985630599946,1
263,12,1,1,6,48,3.5,0,1,11.5051426829364,1
263,12,1,1,6,48,3,1,0,4.54488362657585,0
263,13,1,1,6,48,3,0,0,1.05473142944656,1
263,13,1,1,6,48,4.5,0,0,-1.85495736474593,0
263,14,1,1,6,48,4.5,1,0,3.65787217276848,1
263,14,1,1,6,48,4,1,0,3.51272466218614,0
264,1,1,0,3,29,2,0,0,2.78407445655584,0
264,1,1,0,3,29,2.5,1,1,9.19636722706075,1
264,2,1,0,3,29,3.5,1,0,0.231675931121288,0
264,2,1,0,3,29,3,1,1,9.09528683009169,1
264,3,1,0,3,29,2.5,0,0,1.43989712742406,0
264,3,1,0,3,29,1.5,0,1,9.01524720026344,1
264,4,1,0,3,29,4.5,1,1,7.17845907463198,0
264,4,1,0,3,29,2.5,0,1,7.9516872869117,1
264,5,1,0,3,29,3.5,1,1,10.4990349174792,1
264,5,1,0,3,29,2,1,0,5.45607469299665,0
264,6,1,0,3,29,2.5,1,0,5.29428776476945,1
264,6,1,0,3,29,4,0,0,-2.00631316574484,0
264,7,1,0,3,29,3,0,1,7.43730884493601,0
264,7,1,0,3,29,1.5,1,1,11.938029839246,1
264,8,1,0,3,29,4,0,1,6.15358916451019,1
264,8,1,0,3,29,1.5,1,0,3.46059396773179,0
264,9,1,0,3,29,4,1,1,7.87505008642742,1
264,9,1,0,3,29,4.5,0,1,5.29794678925458,0
264,10,1,0,3,29,3.5,0,0,0.3718725271581,0
264,10,1,0,3,29,2,1,1,15.2652825180671,1
264,11,1,0,3,29,1.5,0,0,2.31812221151776,0
264,11,1,0,3,29,2,0,1,7.72425666923056,1
264,12,1,0,3,29,3.5,0,1,7.36120893983001,1
264,12,1,0,3,29,3,1,0,2.92660235370836,0
264,13,1,0,3,29,3,0,0,-2.31399791652469,0
264,13,1,0,3,29,4.5,0,0,-3.94608716690381,0
264,14,1,0,3,29,4.5,1,0,-0.861586842425946,0
264,14,1,0,3,29,4,1,0,1.55937570094203,1
265,1,1,0,3,51,2,0,0,2.75213569112666,0
265,1,1,0,3,51,2.5,1,1,6.75175970471678,1
265,2,1,0,3,51,3.5,1,0,2.83120605089484,0
265,2,1,0,3,51,3,1,1,7.08089203726902,1
265,3,1,0,3,51,2.5,0,0,2.63015765388838,0
265,3,1,0,3,51,1.5,0,1,8.3799653241684,1
265,4,1,0,3,51,4.5,1,1,4.51994796196257,0
265,4,1,0,3,51,2.5,0,1,7.87066277979168,1
265,5,1,0,3,51,3.5,1,1,4.86373256708395,0
265,5,1,0,3,51,2,1,0,5.65751520220066,1
265,6,1,0,3,51,2.5,1,0,4.63058139930984,1
265,6,1,0,3,51,4,0,0,2.36376147654563,0
265,7,1,0,3,51,3,0,1,5.46015948729437,0
265,7,1,0,3,51,1.5,1,1,8.62547642228324,1
265,8,1,0,3,51,4,0,1,8.94208114076296,1
265,8,1,0,3,51,1.5,1,0,4.43615009408447,0
265,9,1,0,3,51,4,1,1,4.42154327234432,0
265,9,1,0,3,51,4.5,0,1,4.75577204868565,1
265,10,1,0,3,51,3.5,0,0,0.0110572075859054,0
265,10,1,0,3,51,2,1,1,6.93028241835857,1
265,11,1,0,3,51,1.5,0,0,3.09295949246051,0
265,11,1,0,3,51,2,0,1,8.24093716857939,1
265,12,1,0,3,51,3.5,0,1,4.0454119219233,1
265,12,1,0,3,51,3,1,0,2.07647213768676,0
265,13,1,0,3,51,3,0,0,-0.529491700163357,0
265,13,1,0,3,51,4.5,0,0,-1.84091755116932,0
265,14,1,0,3,51,4.5,1,0,0.375721489060388,0
265,14,1,0,3,51,4,1,0,1.77666260393475,1
266,1,1,0,4,63,2,0,0,3.16337667084277,0
266,1,1,0,4,63,2.5,1,1,15.3574038388883,1
266,2,1,0,4,63,3.5,1,0,6.95699939342996,0
266,2,1,0,4,63,3,1,1,14.4500390028627,1
266,3,1,0,4,63,2.5,0,0,3.75499666779505,0
266,3,1,0,4,63,1.5,0,1,12.9233416596687,1
266,4,1,0,4,63,4.5,1,1,12.0701024459349,1
266,4,1,0,4,63,2.5,0,1,11.8409067051077,0
266,5,1,0,4,63,3.5,1,1,12.2595411476944,1
266,5,1,0,4,63,2,1,0,9.99272308470883,0
266,6,1,0,4,63,2.5,1,0,7.25512197728066,1
266,6,1,0,4,63,4,0,0,3.3582161141626,0
266,7,1,0,4,63,3,0,1,11.1986214913718,0
266,7,1,0,4,63,1.5,1,1,16.6253326638838,1
266,8,1,0,4,63,4,0,1,9.02981719454133,0
266,8,1,0,4,63,1.5,1,0,10.5237908114562,1
266,9,1,0,4,63,4,1,1,14.8617426319893,1
266,9,1,0,4,63,4.5,0,1,9.2515693794693,0
266,10,1,0,4,63,3.5,0,0,1.48854315389133,0
266,10,1,0,4,63,2,1,1,17.3727523490037,1
266,11,1,0,4,63,1.5,0,0,7.60716482368636,0
266,11,1,0,4,63,2,0,1,13.4750905586716,1
266,12,1,0,4,63,3.5,0,1,10.3188790248043,1
266,12,1,0,4,63,3,1,0,7.74411552177497,0
266,13,1,0,4,63,3,0,0,1.42520898745617,0
266,13,1,0,4,63,4.5,0,0,4.94553018307645,1
266,14,1,0,4,63,4.5,1,0,4.07994147395934,1
266,14,1,0,4,63,4,1,0,3.90931627734248,0
267,1,0,0,6,54,2,0,0,4.45240212268116,0
267,1,0,0,6,54,2.5,1,1,18.1873790051899,1
267,2,0,0,6,54,3.5,1,0,6.08855934612994,0
267,2,0,0,6,54,3,1,1,13.1720587960531,1
267,3,0,0,6,54,2.5,0,0,3.28432280248127,0
267,3,0,0,6,54,1.5,0,1,12.6418714773053,1
267,4,0,0,6,54,4.5,1,1,10.445462758209,1
267,4,0,0,6,54,2.5,0,1,9.4645322094546,0
267,5,0,0,6,54,3.5,1,1,13.4257172007866,1
267,5,0,0,6,54,2,1,0,6.31523586716771,0
267,6,0,0,6,54,2.5,1,0,5.93381128574315,1
267,6,0,0,6,54,4,0,0,-2.9046313950984,0
267,7,0,0,6,54,3,0,1,9.47901037552415,0
267,7,0,0,6,54,1.5,1,1,15.9108592840112,1
267,8,0,0,6,54,4,0,1,6.68883014803281,0
267,8,0,0,6,54,1.5,1,0,8.77930717018899,1
267,9,0,0,6,54,4,1,1,12.0915588714353,1
267,9,0,0,6,54,4.5,0,1,5.84836927790157,0
267,10,0,0,6,54,3.5,0,0,1.37766770431142,0
267,10,0,0,6,54,2,1,1,14.5828424919353,1
267,11,0,0,6,54,1.5,0,0,0.875630138590136,0
267,11,0,0,6,54,2,0,1,9.16147259623828,1
267,12,0,0,6,54,3.5,0,1,9.07527609393969,1
267,12,0,0,6,54,3,1,0,4.77272829786507,0
267,13,0,0,6,54,3,0,0,0.184652643216619,0
267,13,0,0,6,54,4.5,0,0,-2.76811083468827,0
267,14,0,0,6,54,4.5,1,0,4.49047913087088,1
267,14,0,0,6,54,4,1,0,2.61356655245842,0
268,1,1,1,4,51,2,0,0,-1.54883198466797,0
268,1,1,1,4,51,2.5,1,1,1.4191082660662,1
268,2,1,1,4,51,3.5,1,0,-1.93975690253738,0
268,2,1,1,4,51,3,1,1,5.9076854152183,1
268,3,1,1,4,51,2.5,0,0,-2.03407818722563,0
268,3,1,1,4,51,1.5,0,1,5.44635002547498,1
268,4,1,1,4,51,4.5,1,1,-2.02173086025295,0
268,4,1,1,4,51,2.5,0,1,6.06512053655893,1
268,5,1,1,4,51,3.5,1,1,1.79933286728632,1
268,5,1,1,4,51,2,1,0,-1.73141607299181,0
268,6,1,1,4,51,2.5,1,0,0.294911727475419,1
268,6,1,1,4,51,4,0,0,-5.49196104794366,0
268,7,1,1,4,51,3,0,1,2.96906491645011,0
268,7,1,1,4,51,1.5,1,1,4.63973119487382,1
268,8,1,1,4,51,4,0,1,0.474927563393095,0
268,8,1,1,4,51,1.5,1,0,2.16008877981493,1
268,9,1,1,4,51,4,1,1,-1.19029542425833,0
268,9,1,1,4,51,4.5,0,1,3.77033100381593,1
268,10,1,1,4,51,3.5,0,0,-3.27582680186059,0
268,10,1,1,4,51,2,1,1,4.28298380998865,1
268,11,1,1,4,51,1.5,0,0,0.326566112304112,0
268,11,1,1,4,51,2,0,1,4.24690777095882,1
268,12,1,1,4,51,3.5,0,1,4.08048760901829,1
268,12,1,1,4,51,3,1,0,-2.18095615288312,0
268,13,1,1,4,51,3,0,0,-2.28104094398952,0
268,13,1,1,4,51,4.5,0,0,-3.88434696691257,0
268,14,1,1,4,51,4.5,1,0,-2.71833156364828,0
268,14,1,1,4,51,4,1,0,-2.12990911644928,0
269,1,0,1,6,38,2,0,0,5.38321128785268,0
269,1,0,1,6,38,2.5,1,1,17.7276395667254,1
269,2,0,1,6,38,3.5,1,0,6.81667135098198,0
269,2,0,1,6,38,3,1,1,15.9271101748007,1
269,3,0,1,6,38,2.5,0,0,2.3949347058383,0
269,3,0,1,6,38,1.5,0,1,14.4094592871729,1
269,4,0,1,6,38,4.5,1,1,13.1971095544132,1
269,4,0,1,6,38,2.5,0,1,12.7264885240901,0
269,5,0,1,6,38,3.5,1,1,14.3288660935212,1
269,5,0,1,6,38,2,1,0,13.6409063017943,0
269,6,0,1,6,38,2.5,1,0,12.3384770388117,1
269,6,0,1,6,38,4,0,0,-0.61537463733514,0
269,7,0,1,6,38,3,0,1,13.3331156922163,0
269,7,0,1,6,38,1.5,1,1,19.1971138963131,1
269,8,0,1,6,38,4,0,1,11.0318934603373,0
269,8,0,1,6,38,1.5,1,0,16.2935851326472,1
269,9,0,1,6,38,4,1,1,13.0413601051448,1
269,9,0,1,6,38,4.5,0,1,9.75337621054125,0
269,10,0,1,6,38,3.5,0,0,1.6950484954421,0
269,10,0,1,6,38,2,1,1,17.1912380948185,1
269,11,0,1,6,38,1.5,0,0,3.52599000593565,0
269,11,0,1,6,38,2,0,1,13.5304969808753,1
269,12,0,1,6,38,3.5,0,1,10.425426235459,0
269,12,0,1,6,38,3,1,0,10.8410601280024,1
269,13,0,1,6,38,3,0,0,2.36508616848356,1
269,13,0,1,6,38,4.5,0,0,0.0713340178305213,0
269,14,0,1,6,38,4.5,1,0,10.0018409814206,1
269,14,0,1,6,38,4,1,0,8.59763295854548,0
270,1,1,1,3,36,2,0,0,5.74606633530528,0
270,1,1,1,3,36,2.5,1,1,19.7809326866321,1
270,2,1,1,3,36,3.5,1,0,11.4857972822733,0
270,2,1,1,3,36,3,1,1,17.7485263781216,1
270,3,1,1,3,36,2.5,0,0,6.37582842763422,0
270,3,1,1,3,36,1.5,0,1,13.59042793426,1
270,4,1,1,3,36,4.5,1,1,12.7992930416416,0
270,4,1,1,3,36,2.5,0,1,13.9088880815118,1
270,5,1,1,3,36,3.5,1,1,18.3315130003638,1
270,5,1,1,3,36,2,1,0,12.95751792319,0
270,6,1,1,3,36,2.5,1,0,13.2384497964879,1
270,6,1,1,3,36,4,0,0,4.75251735420729,0
270,7,1,1,3,36,3,0,1,12.00072312999,0
270,7,1,1,3,36,1.5,1,1,18.235601700158,1
270,8,1,1,3,36,4,0,1,12.1116071228135,0
270,8,1,1,3,36,1.5,1,0,12.8272688169981,1
270,9,1,1,3,36,4,1,1,12.7039382962027,1
270,9,1,1,3,36,4.5,0,1,9.3545764227282,0
270,10,1,1,3,36,3.5,0,0,6.69488410355025,0
270,10,1,1,3,36,2,1,1,19.5057499107855,1
270,11,1,1,3,36,1.5,0,0,8.42754440669632,0
270,11,1,1,3,36,2,0,1,13.5449671787814,1
270,12,1,1,3,36,3.5,0,1,11.266220903742,0
270,12,1,1,3,36,3,1,0,12.2087257208434,1
270,13,1,1,3,36,3,0,0,4.81864250356693,1
270,13,1,1,3,36,4.5,0,0,2.70569116670433,0
270,14,1,1,3,36,4.5,1,0,8.05343277308359,1
270,14,1,1,3,36,4,1,0,7.88483263129956,0
271,1,1,1,2,57,2,0,0,1.52831825755802,1
271,1,1,1,2,57,2.5,1,1,0.743238598731907,0
271,2,1,1,2,57,3.5,1,0,0.208764706362987,0
271,2,1,1,2,57,3,1,1,2.06681789980257,1
271,3,1,1,2,57,2.5,0,0,0.0732019579872523,0
271,3,1,1,2,57,1.5,0,1,4.34462031060483,1
271,4,1,1,2,57,4.5,1,1,-2.53512913743945,0
271,4,1,1,2,57,2.5,0,1,3.92931903004119,1
271,5,1,1,2,57,3.5,1,1,-0.787455010536201,0
271,5,1,1,2,57,2,1,0,2.38530259389796,1
271,6,1,1,2,57,2.5,1,0,2.45853882931771,1
271,6,1,1,2,57,4,0,0,-2.14237956726259,0
271,7,1,1,2,57,3,0,1,2.41642607437314,0
271,7,1,1,2,57,1.5,1,1,2.82660579668723,1
271,8,1,1,2,57,4,0,1,0.225885869567874,0
271,8,1,1,2,57,1.5,1,0,3.3399701978315,1
271,9,1,1,2,57,4,1,1,-1.44398924582887,0
271,9,1,1,2,57,4.5,0,1,-1.07706807810791,0
271,10,1,1,2,57,3.5,0,0,0.951734131035378,0
271,10,1,1,2,57,2,1,1,1.42535264795436,0
271,11,1,1,2,57,1.5,0,0,2.13430647292243,0
271,11,1,1,2,57,2,0,1,3.3198226820047,1
271,12,1,1,2,57,3.5,0,1,2.61878745029921,0
271,12,1,1,2,57,3,1,0,3.92757577012319,1
271,13,1,1,2,57,3,0,0,-1.17239592408118,0
271,13,1,1,2,57,4.5,0,0,-2.98643994847086,0
271,14,1,1,2,57,4.5,1,0,-1.98233410984591,0
271,14,1,1,2,57,4,1,0,-3.33991576654427,0
272,1,0,1,2,36,2,0,0,-0.364683614620612,1
272,1,0,1,2,36,2.5,1,1,-3.26727493036365,0
272,2,0,1,2,36,3.5,1,0,-2.64588431528751,0
272,2,0,1,2,36,3,1,1,-3.1757339042988,0
272,3,0,1,2,36,2.5,0,0,-2.17560894591377,0
272,3,0,1,2,36,1.5,0,1,0.774593076328909,1
272,4,0,1,2,36,4.5,1,1,-5.42742397998317,0
272,4,0,1,2,36,2.5,0,1,1.39863114809004,0
272,5,0,1,2,36,3.5,1,1,-1.22808919782202,0
272,5,0,1,2,36,2,1,0,-2.74375420363042,0
272,6,0,1,2,36,2.5,1,0,-3.45211145510441,0
272,6,0,1,2,36,4,0,0,-2.72042967393787,0
272,7,0,1,2,36,3,0,1,-2.0483302294049,0
272,7,0,1,2,36,1.5,1,1,-4.47192296601816,0
272,8,0,1,2,36,4,0,1,-1.41831594510185,0
272,8,0,1,2,36,1.5,1,0,-1.26876973113236,0
272,9,0,1,2,36,4,1,1,-3.30413577171379,0
272,9,0,1,2,36,4.5,0,1,-3.61514300126811,0
272,10,0,1,2,36,3.5,0,0,-3.83165946608893,0
272,10,0,1,2,36,2,1,1,-2.53712392980384,0
272,11,0,1,2,36,1.5,0,0,0.0801003461628149,0
272,11,0,1,2,36,2,0,1,-0.759313258009311,0
272,12,0,1,2,36,3.5,0,1,-0.915067962097182,0
272,12,0,1,2,36,3,1,0,-4.82507561359414,0
272,13,0,1,2,36,3,0,0,-2.70990125339075,0
272,13,0,1,2,36,4.5,0,0,-5.81457998971971,0
272,14,0,1,2,36,4.5,1,0,-7.07955395174882,0
272,14,0,1,2,36,4,1,0,-5.67000958935913,0
273,1,0,1,1,72,2,0,0,0.793141224809301,0
273,1,0,1,1,72,2.5,1,1,10.3932637029813,1
273,2,0,1,1,72,3.5,1,0,3.16570092999993,0
273,2,0,1,1,72,3,1,1,10.3111602361672,1
273,3,0,1,1,72,2.5,0,0,0.866664383166661,0
273,3,0,1,1,72,1.5,0,1,10.7052641620294,1
273,4,0,1,1,72,4.5,1,1,7.1096130080895,0
273,4,0,1,1,72,2.5,0,1,9.27552458034285,1
273,5,0,1,1,72,3.5,1,1,9.96426623381736,1
273,5,0,1,1,72,2,1,0,5.42824404595358,0
273,6,0,1,1,72,2.5,1,0,3.76241012501216,1
273,6,0,1,1,72,4,0,0,-2.85808064661565,0
273,7,0,1,1,72,3,0,1,9.87520038855836,0
273,7,0,1,1,72,1.5,1,1,13.9192494608992,1
273,8,0,1,1,72,4,0,1,6.45261347112145,0
273,8,0,1,1,72,1.5,1,0,8.72908764293858,1
273,9,0,1,1,72,4,1,1,9.1012826347472,1
273,9,0,1,1,72,4.5,0,1,8.92288538715936,0
273,10,0,1,1,72,3.5,0,0,-0.0848899759815529,0
273,10,0,1,1,72,2,1,1,11.1880730109719,1
273,11,0,1,1,72,1.5,0,0,4.80075524270239,0
273,11,0,1,1,72,2,0,1,11.5371288818847,1
273,12,0,1,1,72,3.5,0,1,8.01593949148006,1
273,12,0,1,1,72,3,1,0,2.81054006006963,0
273,13,0,1,1,72,3,0,0,-0.344973675957261,0
273,13,0,1,1,72,4.5,0,0,-2.80327126247584,0
273,14,0,1,1,72,4.5,1,0,5.21089107607115,1
273,14,0,1,1,72,4,1,0,2.58724322944903,0
274,1,0,0,2,45,2,0,0,-1.76741150514429,0
274,1,0,0,2,45,2.5,1,1,7.6522734598353,1
274,2,0,0,2,45,3.5,1,0,0.729196115774454,0
274,2,0,0,2,45,3,1,1,8.79459809046491,1
274,3,0,0,2,45,2.5,0,0,-1.90713925462727,0
274,3,0,0,2,45,1.5,0,1,10.7440653124511,1
274,4,0,0,2,45,4.5,1,1,4.68863183832798,0
274,4,0,0,2,45,2.5,0,1,9.35425361883366,1
274,5,0,0,2,45,3.5,1,1,7.31130973857505,1
274,5,0,0,2,45,2,1,0,3.34688102736808,0
274,6,0,0,2,45,2.5,1,0,1.9865683269769,0
274,6,0,0,2,45,4,0,0,1.98838710371071,1
274,7,0,0,2,45,3,0,1,8.33954564216325,0
274,7,0,0,2,45,1.5,1,1,11.6165528606426,1
274,8,0,0,2,45,4,0,1,4.92126701708715,1
274,8,0,0,2,45,1.5,1,0,4.12407349273855,0
274,9,0,0,2,45,4,1,1,5.53666068487115,1
274,9,0,0,2,45,4.5,0,1,5.33796276338858,0
274,10,0,0,2,45,3.5,0,0,-4.53886933791015,0
274,10,0,0,2,45,2,1,1,9.57424330053741,1
274,11,0,0,2,45,1.5,0,0,0.187018769142978,0
274,11,0,0,2,45,2,0,1,11.4022076266219,1
274,12,0,0,2,45,3.5,0,1,5.73874534462599,1
274,12,0,0,2,45,3,1,0,4.70815610270522,0
274,13,0,0,2,45,3,0,0,-3.41663194800961,0
274,13,0,0,2,45,4.5,0,0,-5.18300778776997,0
274,14,0,0,2,45,4.5,1,0,0.0630026799719694,0
274,14,0,0,2,45,4,1,0,3.28052034760923,1
275,1,1,0,2,44,2,0,0,5.85886113077164,0
275,1,1,0,2,44,2.5,1,1,15.0269743221875,1
275,2,1,0,2,44,3.5,1,0,9.57591443147415,0
275,2,1,0,2,44,3,1,1,13.146648226223,1
275,3,1,0,2,44,2.5,0,0,6.0491335921108,0
275,3,1,0,2,44,1.5,0,1,13.0586057118826,1
275,4,1,0,2,44,4.5,1,1,13.4395623407503,1
275,4,1,0,2,44,2.5,0,1,11.8027372388971,0
275,5,1,0,2,44,3.5,1,1,13.2759786169448,1
275,5,1,0,2,44,2,1,0,9.97320259549142,0
275,6,1,0,2,44,2.5,1,0,12.1761366290936,1
275,6,1,0,2,44,4,0,0,4.33373446281133,0
275,7,1,0,2,44,3,0,1,11.9539472559669,0
275,7,1,0,2,44,1.5,1,1,18.0150318292896,1
275,8,1,0,2,44,4,0,1,8.64242264137018,0
275,8,1,0,2,44,1.5,1,0,11.5067162230979,1
275,9,1,0,2,44,4,1,1,13.897694048188,1
275,9,1,0,2,44,4.5,0,1,9.07797825776071,0
275,10,1,0,2,44,3.5,0,0,5.72973586931904,0
275,10,1,0,2,44,2,1,1,16.4769493478,1
275,11,1,0,2,44,1.5,0,0,8.77292337534964,0
275,11,1,0,2,44,2,0,1,12.8680566418383,1
275,12,1,0,2,44,3.5,0,1,8.75774856049659,0
275,12,1,0,2,44,3,1,0,13.2960229141321,1
275,13,1,0,2,44,3,0,0,5.60010397362316,1
275,13,1,0,2,44,4.5,0,0,2.65196805301987,0
275,14,1,0,2,44,4.5,1,0,7.20171152941785,1
275,14,1,0,2,44,4,1,0,7.01538279704579,0
276,1,0,1,4,44,2,0,0,0.450263265576037,0
276,1,0,1,4,44,2.5,1,1,9.26219835271351,1
276,2,0,1,4,44,3.5,1,0,-0.111716105702155,0
276,2,0,1,4,44,3,1,1,5.74683514765285,1
276,3,0,1,4,44,2.5,0,0,0.823624728192511,0
276,3,0,1,4,44,1.5,0,1,7.21052262555516,1
276,4,0,1,4,44,4.5,1,1,2.40467701034319,0
276,4,0,1,4,44,2.5,0,1,5.3800010457639,1
276,5,0,1,4,44,3.5,1,1,8.92301422546033,1
276,5,0,1,4,44,2,1,0,1.95466734734538,0
276,6,0,1,4,44,2.5,1,0,3.40445701048409,1
276,6,0,1,4,44,4,0,0,-2.69768470824988,0
276,7,0,1,4,44,3,0,1,4.37025173300944,0
276,7,0,1,4,44,1.5,1,1,9.91287176814745,1
276,8,0,1,4,44,4,0,1,2.04162757073796,0
276,8,0,1,4,44,1.5,1,0,3.68346891537144,1
276,9,0,1,4,44,4,1,1,3.34739803484091,1
276,9,0,1,4,44,4.5,0,1,0.476884544718763,0
276,10,0,1,4,44,3.5,0,0,0.200932089989105,0
276,10,0,1,4,44,2,1,1,6.97360222663561,1
276,11,0,1,4,44,1.5,0,0,0.565672122019354,0
276,11,0,1,4,44,2,0,1,7.55223238302052,1
276,12,0,1,4,44,3.5,0,1,4.67344033554102,1
276,12,0,1,4,44,3,1,0,3.07167656731896,0
276,13,0,1,4,44,3,0,0,-0.995201422959932,0
276,13,0,1,4,44,4.5,0,0,-2.81794380598813,0
276,14,0,1,4,44,4.5,1,0,-1.69827033341701,0
276,14,0,1,4,44,4,1,0,-0.692527116371922,0
277,1,1,0,3,57,2,0,0,-1.94024875715117,0
277,1,1,0,3,57,2.5,1,1,4.14462250093013,1
277,2,1,0,3,57,3.5,1,0,1.66604112010739,0
277,2,1,0,3,57,3,1,1,4.48396855000379,1
277,3,1,0,3,57,2.5,0,0,-2.03850368566943,0
277,3,1,0,3,57,1.5,0,1,10.4200541915052,1
277,4,1,0,3,57,4.5,1,1,3.4981172941635,0
277,4,1,0,3,57,2.5,0,1,6.35151765772904,1
277,5,1,0,3,57,3.5,1,1,2.97933824154639,0
277,5,1,0,3,57,2,1,0,3.18252106529878,0
277,6,1,0,3,57,2.5,1,0,0.32171609676891,1
277,6,1,0,3,57,4,0,0,-4.98147909579417,0
277,7,1,0,3,57,3,0,1,7.03441947235331,1
277,7,1,0,3,57,1.5,1,1,5.44550472923913,0
277,8,1,0,3,57,4,0,1,3.11417689805461,1
277,8,1,0,3,57,1.5,1,0,1.90506073941737,0
277,9,1,0,3,57,4,1,1,1.55200991620775,0
277,9,1,0,3,57,4.5,0,1,3.52170496670455,1
277,10,1,0,3,57,3.5,0,0,-0.116912180442692,0
277,10,1,0,3,57,2,1,1,6.7067088597301,1
277,11,1,0,3,57,1.5,0,0,-1.20055325727545,0
277,11,1,0,3,57,2,0,1,8.4611262494286,1
277,12,1,0,3,57,3.5,0,1,5.15604425467617,1
277,12,1,0,3,57,3,1,0,1.22888576285126,0
277,13,1,0,3,57,3,0,0,-3.11167961616021,0
277,13,1,0,3,57,4.5,0,0,-7.07337089722369,0
277,14,1,0,3,57,4.5,1,0,-2.8089430799335,0
277,14,1,0,3,57,4,1,0,-0.933647591034813,0
